Portfolio_ID,Client_ID,Security_Ticker,Security_Name,Asset_Class,Sector,Country,Currency,Quantity,Purchase_Price,Current_Price,Market_Value_USD_M,Cost_Basis_USD_M,Unrealized_PnL_USD_M,Realized_PnL_USD_M,Weight_Pct,Benchmark,Duration_Years,Credit_Rating,Liquidity_Score
P-155,CLT-1018,CORP_IG_EUR,Euro High Grade Corporate Bond Note,Corporate Bonds,Corporate Credit,Europe,EUR,1716735.0,106.01,104.57,179.519,181.991,-2.472,-0.838,9.7,Bloomberg Global Aggregate,4.0,AAA,2
P-155,CLT-1018,IND_10Y_GSEC,India Sovereign G-Sec 7.18% 2033,Government Bonds,Sovereign Debt,India,INR,1501070.0,94.28,95.36,143.142,141.521,1.621,0.414,7.74,Bloomberg Global Aggregate,6.2,BBB+,1
P-155,CLT-1018,USD_TREAS_MMF,Institutional USD Treasury Money Market Fund,Money Market,Cash Equivalents,United States,USD,1239000.0,99.41,100.0,123.9,123.169,0.731,0.155,6.7,Bloomberg Global Aggregate,0.0,N/A,1
P-155,CLT-1018,UK_10Y_GILT,UK Gilt 3.75% 2033,Government Bonds,Sovereign Debt,United Kingdom,GBP,1095756.0,94.69,98.02,107.406,103.757,3.649,1.121,5.8,Bloomberg Global Aggregate,4.2,AAA,1
P-155,CLT-1018,NVDA,NVIDIA Corp.,Equity,Technology,United States,USD,438131.0,246.7,243.11,106.514,108.087,-1.573,-0.592,5.76,Bloomberg Global Aggregate,0.0,N/A,1
P-155,CLT-1018,EUR_LIQUIDITY_FUND,EUR Institutional Liquidity Master Fund,Money Market,Cash Equivalents,Europe,EUR,36450.0,99.65,100.0,3.645,3.632,0.013,0.005,0.2,Bloomberg Global Aggregate,0.0,N/A,1
P-156,CLT-1019,HDFCBANK_IN,HDFC Bank Ltd.,Equity,Financials,India,INR,116927.0,315.64,338.8,39.615,36.907,2.708,0.325,28.58,MSCI World,0.0,N/A,1
P-156,CLT-1019,6758_JP,Sony Group Corp.,Equity,Consumer Discretionary,Japan,JPY,445366.0,55.72,67.87,30.227,24.816,5.411,0.578,21.8,MSCI World,0.0,N/A,1
P-156,CLT-1019,NOVN_SW,Novartis AG,Equity,Healthcare,Switzerland,CHF,141195.0,212.46,187.23,26.436,29.998,-3.562,-1.211,19.07,MSCI World,0.0,N/A,1
P-156,CLT-1019,7203_JP,Toyota Motor Corp.,Equity,Consumer Discretionary,Japan,JPY,24073.0,341.77,421.97,10.158,8.227,1.931,0.492,7.33,MSCI World,0.0,N/A,1
P-156,CLT-1019,CORP_IG_USD,US Investment Grade Corporate Bond Fund,Corporate Bonds,Corporate Credit,United States,USD,69255.0,100.54,99.17,6.868,6.963,-0.095,-0.022,4.95,MSCI World,5.7,A,2
P-156,CLT-1019,LT_IN,Larsen & Toubro Ltd.,Equity,Industrials,India,INR,22716.0,326.6,301.9,6.858,7.419,-0.561,-0.167,4.95,MSCI World,0.0,N/A,1
P-156,CLT-1019,CORP_IG_EUR,Euro High Grade Corporate Bond Note,Corporate Bonds,Corporate Credit,Europe,EUR,64042.0,93.11,97.14,6.221,5.963,0.258,0.094,4.49,MSCI World,5.6,A,2
P-156,CLT-1019,PLD_REIT,Prologis Global Logistics REIT,REIT,Real Estate,United States,USD,19632.0,169.21,205.53,4.035,3.322,0.713,0.115,2.91,MSCI World,0.0,N/A,2
P-156,CLT-1019,AZN_LN,AstraZeneca PLC,Equity,Healthcare,United Kingdom,GBP,8617.0,275.7,350.93,3.024,2.376,0.648,0.077,2.18,MSCI World,0.0,N/A,1
P-156,CLT-1019,GOOGL,Alphabet Inc.,Equity,Communication,United States,USD,30650.0,69.33,90.7,2.78,2.125,0.655,0.102,2.01,MSCI World,0.0,N/A,1
P-156,CLT-1019,BHARTIARTL_IN,Bharti Airtel Ltd.,Equity,Communication,India,INR,8925.0,167.61,180.39,1.61,1.496,0.114,0.02,1.16,MSCI World,0.0,N/A,1
P-156,CLT-1019,USD_TREAS_MMF,Institutional USD Treasury Money Market Fund,Money Market,Cash Equivalents,United States,USD,7990.0,98.28,100.0,0.799,0.785,0.014,0.004,0.58,MSCI World,0.0,N/A,1
P-157,CLT-1019,DBS_SP,DBS Group Holdings,Equity,Financials,Singapore,SGD,254296.0,277.45,370.25,94.153,70.554,23.599,6.538,35.25,Bloomberg Global Aggregate,0.0,N/A,1
P-157,CLT-1019,US_5Y_UST,US Treasury 5-Yr Benchmark Note,Government Bonds,Sovereign Debt,United States,USD,453236.0,102.39,100.74,45.659,46.407,-0.748,-0.128,17.1,Bloomberg Global Aggregate,4.0,AA,1
P-157,CLT-1019,IND_10Y_GSEC,India Sovereign G-Sec 7.18% 2033,Government Bonds,Sovereign Debt,India,INR,420335.0,99.86,101.01,42.458,41.975,0.483,0.109,15.9,Bloomberg Global Aggregate,4.1,A,1
P-157,CLT-1019,XOM,Exxon Mobil Corp.,Equity,Energy,United States,USD,121490.0,200.65,219.22,26.633,24.377,2.256,0.589,9.97,Bloomberg Global Aggregate,0.0,N/A,1
P-157,CLT-1019,6758_JP,Sony Group Corp.,Equity,Consumer Discretionary,Japan,JPY,42104.0,311.41,417.66,17.585,13.112,4.473,0.68,6.58,Bloomberg Global Aggregate,0.0,N/A,1
P-157,CLT-1019,EUR_LIQUIDITY_FUND,EUR Institutional Liquidity Master Fund,Money Market,Cash Equivalents,Europe,EUR,83230.0,99.5,100.0,8.323,8.281,0.042,0.008,3.12,Bloomberg Global Aggregate,0.0,N/A,1
P-157,CLT-1019,CORP_IG_USD,US Investment Grade Corporate Bond Fund,Corporate Bonds,Corporate Credit,United States,USD,83035.0,89.26,94.43,7.841,7.412,0.429,0.123,2.94,Bloomberg Global Aggregate,7.6,AAA,2
P-157,CLT-1019,TCS_IN,Tata Consultancy Services,Equity,Technology,India,INR,28014.0,262.4,243.84,6.831,7.351,-0.52,-0.112,2.56,Bloomberg Global Aggregate,0.0,N/A,1
P-157,CLT-1019,UK_10Y_GILT,UK Gilt 3.75% 2033,Government Bonds,Sovereign Debt,United Kingdom,GBP,62407.0,96.27,99.3,6.197,6.008,0.189,0.042,2.32,Bloomberg Global Aggregate,5.8,A,1
P-157,CLT-1019,7203_JP,Toyota Motor Corp.,Equity,Consumer Discretionary,Japan,JPY,23301.0,283.37,245.48,5.72,6.603,-0.883,-0.096,2.14,Bloomberg Global Aggregate,0.0,N/A,1
P-157,CLT-1019,INR_OVERNIGHT_CASH,Institutional INR Overnight Liquid Fund,Money Market,Cash Equivalents,India,INR,56810.0,98.45,100.0,5.681,5.593,0.088,0.017,2.13,Bloomberg Global Aggregate,0.0,N/A,1
P-158,CLT-1019,BHARTIARTL_IN,Bharti Airtel Ltd.,Equity,Communication,India,INR,668910.0,287.72,279.09,186.686,192.459,-5.773,-1.518,34.3,MSCI World,0.0,N/A,1
P-158,CLT-1019,EUR_LIQUIDITY_FUND,EUR Institutional Liquidity Master Fund,Money Market,Cash Equivalents,Europe,EUR,987030.0,98.05,100.0,98.703,96.778,1.925,0.506,18.13,MSCI World,0.0,N/A,1
P-158,CLT-1019,SAP_GY,SAP SE,Equity,Technology,Germany,EUR,183006.0,283.16,352.71,64.548,51.82,12.728,2.958,11.86,MSCI World,0.0,N/A,1
P-158,CLT-1019,INFY_IN,Infosys Ltd.,Equity,Technology,India,INR,428497.0,129.88,137.42,58.884,55.653,3.231,1.036,10.82,MSCI World,0.0,N/A,1
P-158,CLT-1019,CORP_IG_USD,US Investment Grade Corporate Bond Fund,Corporate Bonds,Corporate Credit,United States,USD,556547.0,103.11,100.5,55.933,57.386,-1.453,-0.527,10.28,MSCI World,3.7,AA,2
P-158,CLT-1019,CORP_HY_USD,US High Yield Corporate Credit Note,Corporate Bonds,Corporate Credit,United States,USD,402548.0,91.55,96.53,38.858,36.853,2.005,0.465,7.14,MSCI World,8.2,AA+,3
P-158,CLT-1019,USD_TREAS_MMF,Institutional USD Treasury Money Market Fund,Money Market,Cash Equivalents,United States,USD,280760.0,99.43,100.0,28.076,27.916,0.16,0.051,5.16,MSCI World,0.0,N/A,1
P-158,CLT-1019,XOM,Exxon Mobil Corp.,Equity,Energy,United States,USD,38732.0,250.08,325.65,12.613,9.686,2.927,0.829,2.32,MSCI World,0.0,N/A,1
P-159,CLT-1020,INFY_IN,Infosys Ltd.,Equity,Technology,India,INR,364420.0,448.84,441.6,160.928,163.566,-2.638,-0.717,26.47,MSCI World,0.0,N/A,1
P-159,CLT-1020,RELIANCE_IN,Reliance Industries Ltd.,Equity,Energy,India,INR,304441.0,388.93,430.96,131.202,118.406,12.796,4.735,21.58,MSCI World,0.0,N/A,1
P-159,CLT-1020,LT_IN,Larsen & Toubro Ltd.,Equity,Industrials,India,INR,271003.0,419.75,376.07,101.916,113.754,-11.838,-3.848,16.76,MSCI World,0.0,N/A,1
P-159,CLT-1020,GLD_ETF,SPDR Gold Shares Institutional Trust,ETF,Commodities,United States,USD,346538.0,251.57,214.64,74.381,87.179,-12.798,-2.345,12.23,MSCI World,0.0,N/A,1
P-159,CLT-1020,GOOGL,Alphabet Inc.,Equity,Communication,United States,USD,200781.0,257.55,312.36,62.716,51.711,11.005,1.539,10.31,MSCI World,0.0,N/A,1
P-159,CLT-1020,6758_JP,Sony Group Corp.,Equity,Consumer Discretionary,Japan,JPY,409290.0,108.46,108.5,44.408,44.392,0.016,0.003,7.3,MSCI World,0.0,N/A,1
P-159,CLT-1020,ASML_NA,ASML Holding NV,Equity,Technology,Netherlands,EUR,53085.0,372.55,387.42,20.566,19.777,0.789,0.113,3.38,MSCI World,0.0,N/A,1
P-159,CLT-1020,INFRA_GLOBAL_TRUST,Global Infrastructure Core Income Note,Alternatives,Infrastructure,Global,USD,17860.0,258.59,302.96,5.411,4.618,0.793,0.169,0.89,MSCI World,0.0,N/A,3
P-159,CLT-1020,CORP_HY_USD,US High Yield Corporate Credit Note,Corporate Bonds,Corporate Credit,United States,USD,42998.0,88.45,92.98,3.998,3.803,0.195,0.064,0.66,MSCI World,5.4,AA,3
P-159,CLT-1020,USD_TREAS_MMF,Institutional USD Treasury Money Market Fund,Money Market,Cash Equivalents,United States,USD,25440.0,98.57,100.0,2.544,2.508,0.036,0.013,0.42,MSCI World,0.0,N/A,1
P-160,CLT-1020,CORP_HY_USD,US High Yield Corporate Credit Note,Corporate Bonds,Corporate Credit,United States,USD,2336084.0,99.09,104.59,244.331,231.483,12.848,3.192,20.5,Bloomberg Global Aggregate,5.0,AA,3
P-160,CLT-1020,DBS_SP,DBS Group Holdings,Equity,Financials,Singapore,SGD,1109573.0,161.85,185.1,205.382,179.584,25.798,6.961,17.23,Bloomberg Global Aggregate,0.0,N/A,1
P-160,CLT-1020,AAPL,Apple Inc.,Equity,Technology,United States,USD,839342.0,241.13,244.14,204.917,202.391,2.526,0.77,17.19,Bloomberg Global Aggregate,0.0,N/A,1
P-160,CLT-1020,JPM,JPMorgan Chase & Co.,Equity,Financials,United States,USD,2067301.0,79.2,69.36,143.388,163.73,-20.342,-6.818,12.03,Bloomberg Global Aggregate,0.0,N/A,1
P-160,CLT-1020,CORP_IG_USD,US Investment Grade Corporate Bond Fund,Corporate Bonds,Corporate Credit,United States,USD,1007135.0,102.33,97.97,98.669,103.06,-4.391,-1.569,8.28,Bloomberg Global Aggregate,5.6,AAA,2
P-160,CLT-1020,6758_JP,Sony Group Corp.,Equity,Consumer Discretionary,Japan,JPY,206941.0,421.62,446.74,92.449,87.25,5.199,2.073,7.76,Bloomberg Global Aggregate,0.0,N/A,1
P-160,CLT-1020,AMZN,Amazon.com Inc.,Equity,Consumer Discretionary,United States,USD,166539.0,314.89,413.76,68.907,52.441,16.466,3.138,5.78,Bloomberg Global Aggregate,0.0,N/A,1
P-160,CLT-1020,IND_10Y_GSEC,India Sovereign G-Sec 7.18% 2033,Government Bonds,Sovereign Debt,India,INR,663045.0,97.27,103.37,68.539,64.494,4.045,0.518,5.75,Bloomberg Global Aggregate,5.2,AAA,1
P-160,CLT-1020,UNH,UnitedHealth Group,Equity,Healthcare,United States,USD,175989.0,149.86,198.74,34.976,26.374,8.602,1.287,2.93,Bloomberg Global Aggregate,0.0,N/A,1
P-160,CLT-1020,USD_TREAS_MMF,Institutional USD Treasury Money Market Fund,Money Market,Cash Equivalents,United States,USD,303720.0,99.09,100.0,30.372,30.096,0.276,0.053,2.55,Bloomberg Global Aggregate,0.0,N/A,1
P-161,CLT-1021,BHARTIARTL_IN,Bharti Airtel Ltd.,Equity,Communication,India,INR,335922.0,241.09,257.78,86.594,80.987,5.607,0.574,32.64,Bloomberg Global Aggregate,0.0,N/A,1
P-161,CLT-1021,GER_10Y_BUND,Germany Bund 2.60% 2033,Government Bonds,Sovereign Debt,Germany,EUR,302664.0,100.82,96.47,29.198,30.515,-1.317,-0.472,11.01,Bloomberg Global Aggregate,6.8,A,1
P-161,CLT-1021,JPM,JPMorgan Chase & Co.,Equity,Financials,United States,USD,372233.0,75.72,78.33,29.157,28.185,0.972,0.31,10.99,Bloomberg Global Aggregate,0.0,N/A,1
P-161,CLT-1021,UNH,UnitedHealth Group,Equity,Healthcare,United States,USD,302473.0,91.38,90.97,27.516,27.64,-0.124,-0.045,10.37,Bloomberg Global Aggregate,0.0,N/A,1
P-161,CLT-1021,AAPL,Apple Inc.,Equity,Technology,United States,USD,217167.0,83.67,104.85,22.77,18.17,4.6,1.499,8.58,Bloomberg Global Aggregate,0.0,N/A,1
P-161,CLT-1021,LT_IN,Larsen & Toubro Ltd.,Equity,Industrials,India,INR,176089.0,75.04,103.26,18.183,13.214,4.969,0.71,6.85,Bloomberg Global Aggregate,0.0,N/A,1
P-161,CLT-1021,CORP_IG_EUR,Euro High Grade Corporate Bond Note,Corporate Bonds,Corporate Credit,Europe,EUR,150880.0,105.08,98.9,14.922,15.854,-0.932,-0.275,5.62,Bloomberg Global Aggregate,5.6,AA+,2
P-161,CLT-1021,AMZN,Amazon.com Inc.,Equity,Consumer Discretionary,United States,USD,39973.0,332.94,301.23,12.041,13.309,-1.268,-0.283,4.54,Bloomberg Global Aggregate,0.0,N/A,1
P-161,CLT-1021,CORP_HY_USD,US High Yield Corporate Credit Note,Corporate Bonds,Corporate Credit,United States,USD,105618.0,95.18,100.93,10.66,10.053,0.607,0.076,4.02,Bloomberg Global Aggregate,4.0,AAA,3
P-161,CLT-1021,SAP_GY,SAP SE,Equity,Technology,Germany,EUR,31904.0,276.15,285.83,9.119,8.81,0.309,0.12,3.44,Bloomberg Global Aggregate,0.0,N/A,1
P-161,CLT-1021,XOM,Exxon Mobil Corp.,Equity,Energy,United States,USD,24755.0,195.7,175.8,4.352,4.845,-0.493,-0.09,1.64,Bloomberg Global Aggregate,0.0,N/A,1
P-161,CLT-1021,USD_TREAS_MMF,Institutional USD Treasury Money Market Fund,Money Market,Cash Equivalents,United States,USD,7780.0,99.65,100.0,0.778,0.775,0.003,0.001,0.29,Bloomberg Global Aggregate,0.0,N/A,1
P-162,CLT-1021,INFRA_GLOBAL_TRUST,Global Infrastructure Core Income Note,Alternatives,Infrastructure,Global,USD,3098288.0,197.78,168.22,521.194,612.779,-91.585,-33.829,25.24,Bloomberg Global Aggregate,0.0,N/A,3
P-162,CLT-1021,SAP_GY,SAP SE,Equity,Technology,Germany,EUR,849283.0,393.63,431.87,366.78,334.303,32.477,4.346,17.76,Bloomberg Global Aggregate,0.0,N/A,1
P-162,CLT-1021,MSFT,Microsoft Corp.,Equity,Technology,United States,USD,1071949.0,216.75,249.83,267.805,232.345,35.46,9.166,12.97,Bloomberg Global Aggregate,0.0,N/A,1
P-162,CLT-1021,NOVN_SW,Novartis AG,Equity,Healthcare,Switzerland,CHF,480967.0,321.33,441.08,212.145,154.549,57.596,21.897,10.27,Bloomberg Global Aggregate,0.0,N/A,1
P-162,CLT-1021,LT_IN,Larsen & Toubro Ltd.,Equity,Industrials,India,INR,2026102.0,78.94,102.79,208.263,159.94,48.323,13.072,10.08,Bloomberg Global Aggregate,0.0,N/A,1
P-162,CLT-1021,INR_OVERNIGHT_CASH,Institutional INR Overnight Liquid Fund,Money Market,Cash Equivalents,India,INR,1814820.0,99.15,100.0,181.482,179.939,1.543,0.47,8.79,Bloomberg Global Aggregate,0.0,N/A,1
P-162,CLT-1021,USD_TREAS_MMF,Institutional USD Treasury Money Market Fund,Money Market,Cash Equivalents,United States,USD,1625810.0,98.45,100.0,162.581,160.061,2.52,0.974,7.87,Bloomberg Global Aggregate,0.0,N/A,1
P-162,CLT-1021,ICICIBANK_IN,ICICI Bank Ltd.,Equity,Financials,India,INR,261005.0,431.85,358.15,93.479,112.715,-19.236,-2.313,4.53,Bloomberg Global Aggregate,0.0,N/A,1
P-162,CLT-1021,US_10Y_UST,US Treasury 10-Yr Benchmark Note,Government Bonds,Sovereign Debt,United States,USD,315009.0,100.9,95.41,30.055,31.784,-1.729,-0.204,1.46,Bloomberg Global Aggregate,7.2,BBB+,1
P-162,CLT-1021,CORP_HY_USD,US High Yield Corporate Credit Note,Corporate Bonds,Corporate Credit,United States,USD,223830.0,92.06,95.72,21.425,20.606,0.819,0.27,1.04,Bloomberg Global Aggregate,5.5,A,3
P-163,CLT-1021,EUR_LIQUIDITY_FUND,EUR Institutional Liquidity Master Fund,Money Market,Cash Equivalents,Europe,EUR,31173650.0,99.66,100.0,3117.365,3106.766,10.599,3.988,35.15,MSCI World,0.0,N/A,1
P-163,CLT-1021,INFRA_GLOBAL_TRUST,Global Infrastructure Core Income Note,Alternatives,Infrastructure,Global,USD,5379453.0,484.81,439.73,2365.507,2608.013,-242.506,-48.022,26.67,MSCI World,0.0,N/A,3
P-163,CLT-1021,HDFCBANK_IN,HDFC Bank Ltd.,Equity,Financials,India,INR,4523959.0,228.13,284.57,1287.383,1032.051,255.332,75.311,14.51,MSCI World,0.0,N/A,1
P-163,CLT-1021,ASML_NA,ASML Holding NV,Equity,Technology,Netherlands,EUR,3345138.0,309.21,307.26,1027.827,1034.35,-6.523,-1.508,11.59,MSCI World,0.0,N/A,1
P-163,CLT-1021,JPM,JPMorgan Chase & Co.,Equity,Financials,United States,USD,1762869.0,452.34,431.37,760.449,797.416,-36.967,-6.408,8.57,MSCI World,0.0,N/A,1
P-163,CLT-1021,NOVN_SW,Novartis AG,Equity,Healthcare,Switzerland,CHF,740667.0,474.43,419.85,310.969,351.395,-40.426,-11.468,3.51,MSCI World,0.0,N/A,1
P-164,CLT-1022,NOVN_SW,Novartis AG,Equity,Healthcare,Switzerland,CHF,454073.0,85.34,115.53,52.459,38.751,13.708,3.522,48.17,Bloomberg Global Aggregate,0.0,N/A,1
P-164,CLT-1022,TCS_IN,Tata Consultancy Services,Equity,Technology,India,INR,43806.0,296.81,363.19,15.91,13.002,2.908,0.436,14.61,Bloomberg Global Aggregate,0.0,N/A,1
P-164,CLT-1022,XOM,Exxon Mobil Corp.,Equity,Energy,United States,USD,151444.0,80.14,100.77,15.261,12.137,3.124,0.564,14.01,Bloomberg Global Aggregate,0.0,N/A,1
P-164,CLT-1022,AAPL,Apple Inc.,Equity,Technology,United States,USD,24401.0,323.14,404.57,9.872,7.885,1.987,0.216,9.06,Bloomberg Global Aggregate,0.0,N/A,1
P-164,CLT-1022,RELIANCE_IN,Reliance Industries Ltd.,Equity,Energy,India,INR,25075.0,383.46,372.84,9.349,9.615,-0.266,-0.032,8.58,Bloomberg Global Aggregate,0.0,N/A,1
P-164,CLT-1022,OPERATING_CASH,Operational Custody Cash Balance,Cash,Cash Equivalents,Global,USD,60500.0,98.54,100.0,6.05,5.962,0.088,0.024,5.56,Bloomberg Global Aggregate,0.0,N/A,1
P-165,CLT-1022,CORP_HY_USD,US High Yield Corporate Credit Note,Corporate Bonds,Corporate Credit,United States,USD,325695.0,107.09,103.17,33.602,34.879,-1.277,-0.188,59.28,Bloomberg Global Aggregate,7.1,BBB+,3
P-165,CLT-1022,CORP_IG_USD,US Investment Grade Corporate Bond Fund,Corporate Bonds,Corporate Credit,United States,USD,109180.0,105.38,100.76,11.001,11.505,-0.504,-0.162,19.41,Bloomberg Global Aggregate,3.5,AAA,2
P-165,CLT-1022,USD_TREAS_MMF,Institutional USD Treasury Money Market Fund,Money Market,Cash Equivalents,United States,USD,49660.0,99.36,100.0,4.966,4.934,0.032,0.008,8.76,Bloomberg Global Aggregate,0.0,N/A,1
P-165,CLT-1022,US_10Y_UST,US Treasury 10-Yr Benchmark Note,Government Bonds,Sovereign Debt,United States,USD,31512.0,100.91,96.98,3.056,3.18,-0.124,-0.047,5.39,Bloomberg Global Aggregate,7.5,BBB+,1
P-165,CLT-1022,GOOGL,Alphabet Inc.,Equity,Communication,United States,USD,7591.0,304.34,371.25,2.818,2.31,0.508,0.151,4.97,Bloomberg Global Aggregate,0.0,N/A,1
P-165,CLT-1022,INFRA_GLOBAL_TRUST,Global Infrastructure Core Income Note,Alternatives,Infrastructure,Global,USD,8855.0,145.78,139.81,1.238,1.291,-0.053,-0.02,2.18,Bloomberg Global Aggregate,0.0,N/A,3
P-166,CLT-1022,ASML_NA,ASML Holding NV,Equity,Technology,Netherlands,EUR,1267430.0,125.6,139.27,176.515,159.189,17.326,1.971,31.84,MSCI World,0.0,N/A,1
P-166,CLT-1022,AMZN,Amazon.com Inc.,Equity,Consumer Discretionary,United States,USD,724889.0,160.45,210.37,152.495,116.308,36.187,13.02,27.5,MSCI World,0.0,N/A,1
P-166,CLT-1022,GLD_ETF,SPDR Gold Shares Institutional Trust,ETF,Commodities,United States,USD,243972.0,361.58,359.41,87.686,88.215,-0.529,-0.067,15.82,MSCI World,0.0,N/A,1
P-166,CLT-1022,US_10Y_UST,US Treasury 10-Yr Benchmark Note,Government Bonds,Sovereign Debt,United States,USD,758046.0,98.76,97.94,74.243,74.865,-0.622,-0.117,13.39,MSCI World,7.2,BBB+,1
P-166,CLT-1022,XOM,Exxon Mobil Corp.,Equity,Energy,United States,USD,157043.0,143.27,147.03,23.09,22.5,0.59,0.231,4.16,MSCI World,0.0,N/A,1
P-166,CLT-1022,USD_TREAS_MMF,Institutional USD Treasury Money Market Fund,Money Market,Cash Equivalents,United States,USD,221710.0,98.04,100.0,22.171,21.736,0.435,0.145,4.0,MSCI World,0.0,N/A,1
P-166,CLT-1022,GOOGL,Alphabet Inc.,Equity,Communication,United States,USD,38010.0,304.59,342.99,13.037,11.577,1.46,0.495,2.35,MSCI World,0.0,N/A,1
P-166,CLT-1022,TCS_IN,Tata Consultancy Services,Equity,Technology,India,INR,47120.0,82.13,110.23,5.194,3.87,1.324,0.142,0.94,MSCI World,0.0,N/A,1
P-167,CLT-1023,6758_JP,Sony Group Corp.,Equity,Consumer Discretionary,Japan,JPY,168187.0,160.45,217.93,36.653,26.986,9.667,3.787,22.03,MSCI World,0.0,N/A,1
P-167,CLT-1023,AAPL,Apple Inc.,Equity,Technology,United States,USD,220271.0,109.5,106.95,23.558,24.12,-0.562,-0.064,14.16,MSCI World,0.0,N/A,1
P-167,CLT-1023,7203_JP,Toyota Motor Corp.,Equity,Consumer Discretionary,Japan,JPY,148496.0,110.24,142.59,21.174,16.37,4.804,1.076,12.73,MSCI World,0.0,N/A,1
P-167,CLT-1023,PLD_REIT,Prologis Global Logistics REIT,REIT,Real Estate,United States,USD,49783.0,379.14,408.23,20.323,18.875,1.448,0.47,12.22,MSCI World,0.0,N/A,2
P-167,CLT-1023,US_5Y_UST,US Treasury 5-Yr Benchmark Note,Government Bonds,Sovereign Debt,United States,USD,177760.0,98.49,99.55,17.696,17.508,0.188,0.055,10.64,MSCI World,5.4,BBB+,1
P-167,CLT-1023,NOVN_SW,Novartis AG,Equity,Healthcare,Switzerland,CHF,49944.0,260.56,277.13,13.841,13.013,0.828,0.322,8.32,MSCI World,0.0,N/A,1
P-167,CLT-1023,UNH,UnitedHealth Group,Equity,Healthcare,United States,USD,67501.0,149.78,144.71,9.768,10.11,-0.342,-0.067,5.87,MSCI World,0.0,N/A,1
P-167,CLT-1023,LT_IN,Larsen & Toubro Ltd.,Equity,Industrials,India,INR,22153.0,305.45,370.33,8.204,6.767,1.437,0.461,4.93,MSCI World,0.0,N/A,1
P-167,CLT-1023,SHEL_LN,Shell PLC,Equity,Energy,United Kingdom,GBP,39127.0,182.27,177.22,6.934,7.132,-0.198,-0.024,4.17,MSCI World,0.0,N/A,1
P-167,CLT-1023,XOM,Exxon Mobil Corp.,Equity,Energy,United States,USD,39454.0,104.31,131.09,5.172,4.115,1.057,0.291,3.11,MSCI World,0.0,N/A,1
P-167,CLT-1023,USD_TREAS_MMF,Institutional USD Treasury Money Market Fund,Money Market,Cash Equivalents,United States,USD,30470.0,99.52,100.0,3.047,3.032,0.015,0.002,1.83,MSCI World,0.0,N/A,1
P-168,CLT-1023,DBS_SP,DBS Group Holdings,Equity,Financials,Singapore,SGD,1577417.0,175.84,156.0,246.077,277.373,-31.296,-4.609,25.09,Bloomberg Global Aggregate,0.0,N/A,1
P-168,CLT-1023,UK_10Y_GILT,UK Gilt 3.75% 2033,Government Bonds,Sovereign Debt,United Kingdom,GBP,2130460.0,95.6,100.92,215.006,203.672,11.334,3.503,21.93,Bloomberg Global Aggregate,3.7,AA,1
P-168,CLT-1023,XOM,Exxon Mobil Corp.,Equity,Energy,United States,USD,1696561.0,89.74,109.33,185.485,152.249,33.236,12.979,18.92,Bloomberg Global Aggregate,0.0,N/A,1
P-168,CLT-1023,EUR_LIQUIDITY_FUND,EUR Institutional Liquidity Master Fund,Money Market,Cash Equivalents,Europe,EUR,1160150.0,99.1,100.0,116.015,114.971,1.044,0.12,11.83,Bloomberg Global Aggregate,0.0,N/A,1
P-168,CLT-1023,6758_JP,Sony Group Corp.,Equity,Consumer Discretionary,Japan,JPY,567872.0,132.53,169.54,96.277,75.26,21.017,3.198,9.82,Bloomberg Global Aggregate,0.0,N/A,1
P-168,CLT-1023,LT_IN,Larsen & Toubro Ltd.,Equity,Industrials,India,INR,110015.0,331.78,430.84,47.399,36.501,10.898,2.907,4.83,Bloomberg Global Aggregate,0.0,N/A,1
P-168,CLT-1023,JGB_10Y,Japan Government Bond 10-Yr 0.8%,Government Bonds,Sovereign Debt,Japan,JPY,411578.0,104.01,99.15,40.808,42.808,-2.0,-0.261,4.16,Bloomberg Global Aggregate,7.2,AAA,1
P-168,CLT-1023,NOVN_SW,Novartis AG,Equity,Healthcare,Switzerland,CHF,337879.0,42.63,54.78,18.509,14.404,4.105,1.621,1.89,Bloomberg Global Aggregate,0.0,N/A,1
P-168,CLT-1023,BHARTIARTL_IN,Bharti Airtel Ltd.,Equity,Communication,India,INR,147072.0,79.84,102.29,15.044,11.742,3.302,0.699,1.53,Bloomberg Global Aggregate,0.0,N/A,1
P-169,CLT-1023,JPM,JPMorgan Chase & Co.,Equity,Financials,United States,USD,1790896.0,320.79,412.03,737.903,574.502,163.401,32.593,31.36,S&P 500,0.0,N/A,1
P-169,CLT-1023,PLD_REIT,Prologis Global Logistics REIT,REIT,Real Estate,United States,USD,6341607.0,62.22,67.08,425.395,394.575,30.82,4.635,18.08,S&P 500,0.0,N/A,2
P-169,CLT-1023,SHEL_LN,Shell PLC,Equity,Energy,United Kingdom,GBP,952345.0,218.37,279.55,266.228,207.964,58.264,12.731,11.31,S&P 500,0.0,N/A,1
P-169,CLT-1023,AMZN,Amazon.com Inc.,Equity,Consumer Discretionary,United States,USD,3706457.0,51.38,61.79,229.022,190.438,38.584,5.859,9.73,S&P 500,0.0,N/A,1
P-169,CLT-1023,MSFT,Microsoft Corp.,Equity,Technology,United States,USD,1350269.0,146.94,135.89,183.488,198.409,-14.921,-2.745,7.8,S&P 500,0.0,N/A,1
P-169,CLT-1023,OPERATING_CASH,Operational Custody Cash Balance,Cash,Cash Equivalents,Global,USD,1452080.0,98.24,100.0,145.208,142.652,2.556,0.282,6.17,S&P 500,0.0,N/A,1
