Date,Portfolio_ID,Client_ID,Ending_NAV_USD_M,Monthly_Return,Benchmark_Monthly_Return,Net_Cash_Flow_USD_M,Benchmark
2024-03-31,P-105,CLT-1002,2276.979,-0.01718,-0.01692,0.0,Bloomberg Global Aggregate
2024-04-30,P-105,CLT-1002,2330.908,0.02368,0.01598,0.0,Bloomberg Global Aggregate
2024-05-31,P-105,CLT-1002,2351.677,0.00891,6e-05,0.0,Bloomberg Global Aggregate
2024-06-30,P-105,CLT-1002,2294.415,-0.02435,-0.01232,0.0,Bloomberg Global Aggregate
2024-07-31,P-105,CLT-1002,2438.763,0.06291,0.04651,0.0,Bloomberg Global Aggregate
2024-08-31,P-105,CLT-1002,2415.001,-0.00974,-0.00929,187.74,Bloomberg Global Aggregate
2024-09-30,P-105,CLT-1002,2475.161,0.02491,0.02507,0.0,Bloomberg Global Aggregate
2024-10-31,P-105,CLT-1002,2587.445,0.04536,0.03358,0.0,Bloomberg Global Aggregate
2024-11-30,P-105,CLT-1002,2549.769,-0.01456,-0.02629,0.0,Bloomberg Global Aggregate
2024-12-31,P-105,CLT-1002,2548.374,-0.00055,0.00455,0.0,Bloomberg Global Aggregate
2025-01-31,P-105,CLT-1002,2563.242,0.00583,-0.00654,0.0,Bloomberg Global Aggregate
2025-02-28,P-105,CLT-1002,2533.659,-0.01154,-0.00807,0.0,Bloomberg Global Aggregate
2025-03-31,P-105,CLT-1002,2629.393,0.03779,0.01359,-207.44,Bloomberg Global Aggregate
2025-04-30,P-105,CLT-1002,2589.68,-0.0151,-0.00852,0.0,Bloomberg Global Aggregate
2025-05-31,P-105,CLT-1002,2588.876,-0.00031,-0.00614,176.4,Bloomberg Global Aggregate
2025-06-30,P-105,CLT-1002,2573.256,-0.00603,1e-05,0.0,Bloomberg Global Aggregate
2025-07-31,P-105,CLT-1002,2637.7,0.02504,-0.00384,0.0,Bloomberg Global Aggregate
2025-08-31,P-105,CLT-1002,2558.046,-0.0302,-0.01885,0.0,Bloomberg Global Aggregate
2025-09-30,P-105,CLT-1002,2627.732,0.02724,0.0181,0.0,Bloomberg Global Aggregate
2025-10-31,P-105,CLT-1002,2673.305,0.01734,0.02284,-130.95,Bloomberg Global Aggregate
2025-11-30,P-105,CLT-1002,2696.143,0.00854,0.00961,0.0,Bloomberg Global Aggregate
2025-12-31,P-105,CLT-1002,2708.055,0.00442,-0.0039,0.0,Bloomberg Global Aggregate
2026-01-31,P-105,CLT-1002,2727.594,0.00721,-0.01007,0.0,Bloomberg Global Aggregate
2026-02-28,P-105,CLT-1002,2760.0,0.01188,-0.01004,57.25,Bloomberg Global Aggregate
2021-01-31,P-106,CLT-1003,2983.245,-0.00287,0.01155,0.0,Bloomberg Global Aggregate
2021-02-28,P-106,CLT-1003,2992.929,0.00325,-0.00084,0.0,Bloomberg Global Aggregate
2021-03-31,P-106,CLT-1003,3114.583,0.04065,0.02435,0.0,Bloomberg Global Aggregate
2021-04-30,P-106,CLT-1003,3070.119,-0.01428,0.00166,0.0,Bloomberg Global Aggregate
2021-05-31,P-106,CLT-1003,3067.025,-0.00101,-0.00557,0.0,Bloomberg Global Aggregate
2021-06-30,P-106,CLT-1003,3131.793,0.02112,0.0198,0.0,Bloomberg Global Aggregate
2021-07-31,P-106,CLT-1003,3076.63,-0.01761,-0.0232,0.0,Bloomberg Global Aggregate
2021-08-31,P-106,CLT-1003,3095.061,0.00599,0.01257,0.0,Bloomberg Global Aggregate
2021-09-30,P-106,CLT-1003,3002.923,-0.02977,-0.01639,0.0,Bloomberg Global Aggregate
2021-10-31,P-106,CLT-1003,3029.581,0.00888,0.02715,0.0,Bloomberg Global Aggregate
2021-11-30,P-106,CLT-1003,3058.702,0.00961,-0.00173,0.0,Bloomberg Global Aggregate
2021-12-31,P-106,CLT-1003,3114.834,0.01835,0.0057,0.0,Bloomberg Global Aggregate
2022-01-31,P-106,CLT-1003,3115.917,0.00035,-0.00409,0.0,Bloomberg Global Aggregate
2022-02-28,P-106,CLT-1003,2953.334,-0.05218,-0.04804,0.0,Bloomberg Global Aggregate
2022-03-31,P-106,CLT-1003,2837.159,-0.03934,-0.02404,0.0,Bloomberg Global Aggregate
2022-04-30,P-106,CLT-1003,2879.315,0.01486,0.00775,0.0,Bloomberg Global Aggregate
2022-05-31,P-106,CLT-1003,2863.496,-0.00549,0.00445,0.0,Bloomberg Global Aggregate
2022-06-30,P-106,CLT-1003,2827.775,-0.01247,-0.00652,-142.33,Bloomberg Global Aggregate
2022-07-31,P-106,CLT-1003,2709.494,-0.04183,-0.03715,0.0,Bloomberg Global Aggregate
2022-08-31,P-106,CLT-1003,2705.338,-0.00153,-0.00085,0.0,Bloomberg Global Aggregate
2022-09-30,P-106,CLT-1003,2692.113,-0.00489,0.00155,0.0,Bloomberg Global Aggregate
2022-10-31,P-106,CLT-1003,2667.155,-0.00927,-0.01095,0.0,Bloomberg Global Aggregate
2022-11-30,P-106,CLT-1003,2683.38,0.00608,0.01112,0.0,Bloomberg Global Aggregate
2022-12-31,P-106,CLT-1003,2640.092,-0.01613,-0.02466,0.0,Bloomberg Global Aggregate
2023-01-31,P-106,CLT-1003,2654.622,0.0055,-0.0064,0.0,Bloomberg Global Aggregate
2023-02-28,P-106,CLT-1003,2545.771,-0.041,-0.04345,0.0,Bloomberg Global Aggregate
2023-03-31,P-106,CLT-1003,2613.246,0.0265,0.02043,0.0,Bloomberg Global Aggregate
2023-04-30,P-106,CLT-1003,2697.125,0.0321,0.00906,0.0,Bloomberg Global Aggregate
2023-05-31,P-106,CLT-1003,2591.747,-0.03907,-0.02839,0.0,Bloomberg Global Aggregate
2023-06-30,P-106,CLT-1003,2485.136,-0.04113,-0.02983,169.18,Bloomberg Global Aggregate
2023-07-31,P-106,CLT-1003,2473.339,-0.00475,-0.01321,0.0,Bloomberg Global Aggregate
2023-08-31,P-106,CLT-1003,2570.652,0.03934,0.01806,0.0,Bloomberg Global Aggregate
2023-09-30,P-106,CLT-1003,2560.88,-0.0038,-0.00247,0.0,Bloomberg Global Aggregate
2023-10-31,P-106,CLT-1003,2579.062,0.0071,-0.01193,166.9,Bloomberg Global Aggregate
2023-11-30,P-106,CLT-1003,2544.538,-0.01339,-0.01571,113.84,Bloomberg Global Aggregate
2023-12-31,P-106,CLT-1003,2488.068,-0.02219,-0.01655,0.0,Bloomberg Global Aggregate
2024-01-31,P-106,CLT-1003,2383.738,-0.04193,-0.03312,-160.92,Bloomberg Global Aggregate
2024-02-29,P-106,CLT-1003,2355.846,-0.0117,-0.01949,0.0,Bloomberg Global Aggregate
2024-03-31,P-106,CLT-1003,2297.043,-0.02496,-0.01692,0.0,Bloomberg Global Aggregate
2024-04-30,P-106,CLT-1003,2338.724,0.01815,0.01598,0.0,Bloomberg Global Aggregate
2024-05-31,P-106,CLT-1003,2379.938,0.01762,6e-05,0.0,Bloomberg Global Aggregate
2024-06-30,P-106,CLT-1003,2346.307,-0.01413,-0.01232,0.0,Bloomberg Global Aggregate
2024-07-31,P-106,CLT-1003,2490.158,0.06131,0.04651,0.0,Bloomberg Global Aggregate
2024-08-31,P-106,CLT-1003,2439.359,-0.0204,-0.00929,0.0,Bloomberg Global Aggregate
2024-09-30,P-106,CLT-1003,2490.42,0.02093,0.02507,0.0,Bloomberg Global Aggregate
2024-10-31,P-106,CLT-1003,2541.478,0.0205,0.03358,0.0,Bloomberg Global Aggregate
2024-11-30,P-106,CLT-1003,2479.958,-0.02421,-0.02629,0.0,Bloomberg Global Aggregate
2024-12-31,P-106,CLT-1003,2514.396,0.01389,0.00455,0.0,Bloomberg Global Aggregate
2025-01-31,P-106,CLT-1003,2503.241,-0.00444,-0.00654,0.0,Bloomberg Global Aggregate
2025-02-28,P-106,CLT-1003,2517.863,0.00584,-0.00807,0.0,Bloomberg Global Aggregate
2025-03-31,P-106,CLT-1003,2536.111,0.00725,0.01359,0.0,Bloomberg Global Aggregate
2025-04-30,P-106,CLT-1003,2523.75,-0.00487,-0.00852,0.0,Bloomberg Global Aggregate
2025-05-31,P-106,CLT-1003,2497.988,-0.01021,-0.00614,0.0,Bloomberg Global Aggregate
2025-06-30,P-106,CLT-1003,2510.618,0.00506,1e-05,-50.54,Bloomberg Global Aggregate
2025-07-31,P-106,CLT-1003,2517.297,0.00266,-0.00384,0.0,Bloomberg Global Aggregate
2025-08-31,P-106,CLT-1003,2488.227,-0.01155,-0.01885,0.0,Bloomberg Global Aggregate
2025-09-30,P-106,CLT-1003,2509.294,0.00847,0.0181,0.0,Bloomberg Global Aggregate
2025-10-31,P-106,CLT-1003,2547.085,0.01506,0.02284,0.0,Bloomberg Global Aggregate
2025-11-30,P-106,CLT-1003,2556.597,0.00373,0.00961,0.0,Bloomberg Global Aggregate
2025-12-31,P-106,CLT-1003,2543.789,-0.00501,-0.0039,-126.03,Bloomberg Global Aggregate
2026-01-31,P-106,CLT-1003,2523.859,-0.00783,-0.01007,0.0,Bloomberg Global Aggregate
2026-02-28,P-106,CLT-1003,2520.22,-0.00144,-0.01004,0.0,Bloomberg Global Aggregate
2021-01-31,P-107,CLT-1003,1153.7,0.00534,0.01155,0.0,Bloomberg Global Aggregate
2021-02-28,P-107,CLT-1003,1139.023,-0.01272,-0.00084,0.0,Bloomberg Global Aggregate
2021-03-31,P-107,CLT-1003,1185.498,0.0408,0.02435,0.0,Bloomberg Global Aggregate
2021-04-30,P-107,CLT-1003,1177.57,-0.00669,0.00166,0.0,Bloomberg Global Aggregate
2021-05-31,P-107,CLT-1003,1178.667,0.00093,-0.00557,0.0,Bloomberg Global Aggregate
2021-06-30,P-107,CLT-1003,1202.507,0.02023,0.0198,0.0,Bloomberg Global Aggregate
2021-07-31,P-107,CLT-1003,1177.117,-0.02111,-0.0232,0.0,Bloomberg Global Aggregate
2021-08-31,P-107,CLT-1003,1192.121,0.01275,0.01257,0.0,Bloomberg Global Aggregate
2021-09-30,P-107,CLT-1003,1169.342,-0.01911,-0.01639,-77.56,Bloomberg Global Aggregate
2021-10-31,P-107,CLT-1003,1205.399,0.03083,0.02715,0.0,Bloomberg Global Aggregate
2021-11-30,P-107,CLT-1003,1199.553,-0.00485,-0.00173,0.0,Bloomberg Global Aggregate
2021-12-31,P-107,CLT-1003,1217.17,0.01469,0.0057,0.0,Bloomberg Global Aggregate
2022-01-31,P-107,CLT-1003,1217.639,0.00039,-0.00409,0.0,Bloomberg Global Aggregate
2022-02-28,P-107,CLT-1003,1164.88,-0.04333,-0.04804,0.0,Bloomberg Global Aggregate
2022-03-31,P-107,CLT-1003,1132.64,-0.02768,-0.02404,0.0,Bloomberg Global Aggregate
2022-04-30,P-107,CLT-1003,1139.611,0.00615,0.00775,80.15,Bloomberg Global Aggregate
2022-05-31,P-107,CLT-1003,1134.687,-0.00432,0.00445,0.0,Bloomberg Global Aggregate
2022-06-30,P-107,CLT-1003,1124.479,-0.009,-0.00652,0.0,Bloomberg Global Aggregate
2022-07-31,P-107,CLT-1003,1074.121,-0.04478,-0.03715,0.0,Bloomberg Global Aggregate
2022-08-31,P-107,CLT-1003,1084.054,0.00925,-0.00085,0.0,Bloomberg Global Aggregate
2022-09-30,P-107,CLT-1003,1086.356,0.00212,0.00155,0.0,Bloomberg Global Aggregate
2022-10-31,P-107,CLT-1003,1076.062,-0.00948,-0.01095,0.0,Bloomberg Global Aggregate
2022-11-30,P-107,CLT-1003,1086.403,0.00961,0.01112,0.0,Bloomberg Global Aggregate
2022-12-31,P-107,CLT-1003,1061.44,-0.02298,-0.02466,0.0,Bloomberg Global Aggregate
2023-01-31,P-107,CLT-1003,1074.583,0.01238,-0.0064,0.0,Bloomberg Global Aggregate
2023-02-28,P-107,CLT-1003,1025.658,-0.04553,-0.04345,0.0,Bloomberg Global Aggregate
2023-03-31,P-107,CLT-1003,1041.771,0.01571,0.02043,0.0,Bloomberg Global Aggregate
2023-04-30,P-107,CLT-1003,1055.566,0.01324,0.00906,0.0,Bloomberg Global Aggregate
2023-05-31,P-107,CLT-1003,1005.688,-0.04725,-0.02839,0.0,Bloomberg Global Aggregate
2023-06-30,P-107,CLT-1003,976.362,-0.02916,-0.02983,0.0,Bloomberg Global Aggregate
2023-07-31,P-107,CLT-1003,960.915,-0.01582,-0.01321,0.0,Bloomberg Global Aggregate
2023-08-31,P-107,CLT-1003,971.258,0.01076,0.01806,0.0,Bloomberg Global Aggregate
2023-09-30,P-107,CLT-1003,972.764,0.00155,-0.00247,0.0,Bloomberg Global Aggregate
2023-10-31,P-107,CLT-1003,961.735,-0.01134,-0.01193,0.0,Bloomberg Global Aggregate
2023-11-30,P-107,CLT-1003,933.732,-0.02912,-0.01571,0.0,Bloomberg Global Aggregate
2023-12-31,P-107,CLT-1003,913.9,-0.02124,-0.01655,0.0,Bloomberg Global Aggregate
2024-01-31,P-107,CLT-1003,863.898,-0.05471,-0.03312,0.0,Bloomberg Global Aggregate
2024-02-29,P-107,CLT-1003,849.136,-0.01709,-0.01949,0.0,Bloomberg Global Aggregate
2024-03-31,P-107,CLT-1003,836.743,-0.01459,-0.01692,0.0,Bloomberg Global Aggregate
2024-04-30,P-107,CLT-1003,845.262,0.01018,0.01598,0.0,Bloomberg Global Aggregate
2024-05-31,P-107,CLT-1003,848.914,0.00432,6e-05,0.0,Bloomberg Global Aggregate
2024-06-30,P-107,CLT-1003,830.401,-0.02181,-0.01232,0.0,Bloomberg Global Aggregate
2024-07-31,P-107,CLT-1003,863.123,0.03941,0.04651,0.0,Bloomberg Global Aggregate
2024-08-31,P-107,CLT-1003,857.984,-0.00595,-0.00929,0.0,Bloomberg Global Aggregate
2024-09-30,P-107,CLT-1003,875.196,0.02006,0.02507,0.0,Bloomberg Global Aggregate
2024-10-31,P-107,CLT-1003,904.342,0.0333,0.03358,0.0,Bloomberg Global Aggregate
2024-11-30,P-107,CLT-1003,876.892,-0.03035,-0.02629,0.0,Bloomberg Global Aggregate
2024-12-31,P-107,CLT-1003,878.334,0.00164,0.00455,0.0,Bloomberg Global Aggregate
2025-01-31,P-107,CLT-1003,870.32,-0.00912,-0.00654,0.0,Bloomberg Global Aggregate
2025-02-28,P-107,CLT-1003,858.82,-0.01321,-0.00807,0.0,Bloomberg Global Aggregate
2025-03-31,P-107,CLT-1003,872.612,0.01606,0.01359,0.0,Bloomberg Global Aggregate
2025-04-30,P-107,CLT-1003,861.209,-0.01307,-0.00852,0.0,Bloomberg Global Aggregate
2025-05-31,P-107,CLT-1003,856.187,-0.00583,-0.00614,0.0,Bloomberg Global Aggregate
2025-06-30,P-107,CLT-1003,851.653,-0.00529,1e-05,0.0,Bloomberg Global Aggregate
2025-07-31,P-107,CLT-1003,838.689,-0.01522,-0.00384,0.0,Bloomberg Global Aggregate
2025-08-31,P-107,CLT-1003,828.807,-0.01178,-0.01885,0.0,Bloomberg Global Aggregate
2025-09-30,P-107,CLT-1003,847.089,0.02206,0.0181,45.52,Bloomberg Global Aggregate
2025-10-31,P-107,CLT-1003,881.222,0.04029,0.02284,0.0,Bloomberg Global Aggregate
2025-11-30,P-107,CLT-1003,882.922,0.00193,0.00961,0.0,Bloomberg Global Aggregate
2025-12-31,P-107,CLT-1003,878.256,-0.00529,-0.0039,0.0,Bloomberg Global Aggregate
2026-01-31,P-107,CLT-1003,868.731,-0.01085,-0.01007,0.0,Bloomberg Global Aggregate
2026-02-28,P-107,CLT-1003,866.66,-0.00238,-0.01004,0.0,Bloomberg Global Aggregate
2021-01-31,P-108,CLT-1003,1263.258,0.06254,0.06903,0.0,S&P 500
2021-02-28,P-108,CLT-1003,1229.677,-0.02658,-0.01095,-26.46,S&P 500
2021-03-31,P-108,CLT-1003,1238.261,0.00698,-0.01016,0.0,S&P 500
2021-04-30,P-108,CLT-1003,1213.74,-0.0198,-0.01594,0.0,S&P 500
2021-05-31,P-108,CLT-1003,1294.704,0.06671,0.0541,0.0,S&P 500
2021-06-30,P-108,CLT-1003,1379.573,0.06555,0.05455,0.0,S&P 500
2021-07-31,P-108,CLT-1003,1481.227,0.07369,0.0736,0.0,S&P 500
2021-08-31,P-108,CLT-1003,1561.612,0.05427,0.05617,0.0,S&P 500
2021-09-30,P-108,CLT-1003,1451.209,-0.0707,-0.06581,0.0,S&P 500
2021-10-31,P-108,CLT-1003,1484.373,0.02285,0.02256,0.0,S&P 500
2021-11-30,P-108,CLT-1003,1444.427,-0.02691,-0.0393,0.0,S&P 500
2021-12-31,P-108,CLT-1003,1408.928,-0.02458,-0.01411,0.0,S&P 500
2022-01-31,P-108,CLT-1003,1415.217,0.00446,0.00246,0.0,S&P 500
2022-02-28,P-108,CLT-1003,1441.071,0.01827,0.03318,37.68,S&P 500
2022-03-31,P-108,CLT-1003,1354.96,-0.05976,-0.04656,0.0,S&P 500
2022-04-30,P-108,CLT-1003,1202.235,-0.11272,-0.11279,0.0,S&P 500
2022-05-31,P-108,CLT-1003,1173.889,-0.02358,0.00292,0.0,S&P 500
2022-06-30,P-108,CLT-1003,1344.772,0.14557,0.11668,0.0,S&P 500
2022-07-31,P-108,CLT-1003,1303.462,-0.03072,-0.01479,0.0,S&P 500
2022-08-31,P-108,CLT-1003,1299.16,-0.0033,-0.00325,0.0,S&P 500
2022-09-30,P-108,CLT-1003,1420.621,0.09349,0.0769,0.0,S&P 500
2022-10-31,P-108,CLT-1003,1435.483,0.01046,0.02185,0.0,S&P 500
2022-11-30,P-108,CLT-1003,1397.273,-0.02662,0.0046,0.0,S&P 500
2022-12-31,P-108,CLT-1003,1410.375,0.00938,0.015,0.0,S&P 500
2023-01-31,P-108,CLT-1003,1423.904,0.00959,0.02114,0.0,S&P 500
2023-02-28,P-108,CLT-1003,1318.656,-0.07391,-0.04306,0.0,S&P 500
2023-03-31,P-108,CLT-1003,1255.427,-0.04795,-0.05238,0.0,S&P 500
2023-04-30,P-108,CLT-1003,1381.078,0.10009,0.09673,0.0,S&P 500
2023-05-31,P-108,CLT-1003,1428.467,0.03431,0.01808,0.0,S&P 500
2023-06-30,P-108,CLT-1003,1427.423,-0.00073,0.01421,0.0,S&P 500
2023-07-31,P-108,CLT-1003,1404.427,-0.01611,0.00542,45.2,S&P 500
2023-08-31,P-108,CLT-1003,1461.388,0.04056,0.04566,0.0,S&P 500
2023-09-30,P-108,CLT-1003,1645.706,0.12612,0.12684,0.0,S&P 500
2023-10-31,P-108,CLT-1003,1723.015,0.04698,0.03378,0.0,S&P 500
2023-11-30,P-108,CLT-1003,1727.068,0.00235,-0.01758,0.0,S&P 500
2023-12-31,P-108,CLT-1003,1762.737,0.02065,0.00342,0.0,S&P 500
2024-01-31,P-108,CLT-1003,1874.426,0.06336,0.05905,0.0,S&P 500
2024-02-29,P-108,CLT-1003,1863.515,-0.00582,-0.01734,0.0,S&P 500
2024-03-31,P-108,CLT-1003,1939.222,0.04063,0.04895,0.0,S&P 500
2024-04-30,P-108,CLT-1003,1755.411,-0.09479,-0.09761,0.0,S&P 500
2024-05-31,P-108,CLT-1003,1725.67,-0.01694,-0.00103,0.0,S&P 500
2024-06-30,P-108,CLT-1003,1794.629,0.03996,0.0386,0.0,S&P 500
2024-07-31,P-108,CLT-1003,1920.2,0.06997,0.06825,0.0,S&P 500
2024-08-31,P-108,CLT-1003,1912.525,-0.004,-0.02822,0.0,S&P 500
2024-09-30,P-108,CLT-1003,1793.032,-0.06248,-0.05983,0.0,S&P 500
2024-10-31,P-108,CLT-1003,1791.745,-0.00072,-0.00246,-114.86,S&P 500
2024-11-30,P-108,CLT-1003,1722.526,-0.03863,-0.0424,-78.74,S&P 500
2024-12-31,P-108,CLT-1003,1717.248,-0.00306,0.0027,0.0,S&P 500
2025-01-31,P-108,CLT-1003,1715.056,-0.00128,0.00928,0.0,S&P 500
2025-02-28,P-108,CLT-1003,1658.539,-0.03295,-0.05135,0.0,S&P 500
2025-03-31,P-108,CLT-1003,1714.479,0.03373,0.04674,0.0,S&P 500
2025-04-30,P-108,CLT-1003,1687.959,-0.01547,0.00232,0.0,S&P 500
2025-05-31,P-108,CLT-1003,1805.035,0.06936,0.05949,0.0,S&P 500
2025-06-30,P-108,CLT-1003,1698.214,-0.05918,-0.07563,0.0,S&P 500
2025-07-31,P-108,CLT-1003,1624.995,-0.04312,-0.0374,0.0,S&P 500
2025-08-31,P-108,CLT-1003,1670.401,0.02794,0.03345,0.0,S&P 500
2025-09-30,P-108,CLT-1003,1632.094,-0.02293,-0.02733,80.68,S&P 500
2025-10-31,P-108,CLT-1003,1620.237,-0.00727,0.00198,0.0,S&P 500
2025-11-30,P-108,CLT-1003,1619.182,-0.00065,0.00962,0.0,S&P 500
2025-12-31,P-108,CLT-1003,1666.965,0.02951,0.01689,0.0,S&P 500
2026-01-31,P-108,CLT-1003,1645.548,-0.01285,-0.02171,0.0,S&P 500
2026-02-28,P-108,CLT-1003,1703.21,0.03504,0.01648,0.0,S&P 500
2021-01-31,P-109,CLT-1003,2252.126,0.00406,0.01155,0.0,Bloomberg Global Aggregate
2021-02-28,P-109,CLT-1003,2242.974,-0.00406,-0.00084,0.0,Bloomberg Global Aggregate
2021-03-31,P-109,CLT-1003,2300.341,0.02558,0.02435,0.0,Bloomberg Global Aggregate
2021-04-30,P-109,CLT-1003,2291.197,-0.00398,0.00166,-167.27,Bloomberg Global Aggregate
2021-05-31,P-109,CLT-1003,2285.939,-0.00229,-0.00557,0.0,Bloomberg Global Aggregate
2021-06-30,P-109,CLT-1003,2346.255,0.02639,0.0198,0.0,Bloomberg Global Aggregate
2021-07-31,P-109,CLT-1003,2283.169,-0.02689,-0.0232,0.0,Bloomberg Global Aggregate
2021-08-31,P-109,CLT-1003,2311.512,0.01241,0.01257,0.0,Bloomberg Global Aggregate
2021-09-30,P-109,CLT-1003,2291.87,-0.0085,-0.01639,0.0,Bloomberg Global Aggregate
2021-10-31,P-109,CLT-1003,2376.657,0.03699,0.02715,0.0,Bloomberg Global Aggregate
2021-11-30,P-109,CLT-1003,2381.726,0.00213,-0.00173,0.0,Bloomberg Global Aggregate
2021-12-31,P-109,CLT-1003,2402.441,0.0087,0.0057,0.0,Bloomberg Global Aggregate
2022-01-31,P-109,CLT-1003,2380.059,-0.00932,-0.00409,0.0,Bloomberg Global Aggregate
2022-02-28,P-109,CLT-1003,2269.685,-0.04637,-0.04804,106.09,Bloomberg Global Aggregate
2022-03-31,P-109,CLT-1003,2221.452,-0.02125,-0.02404,0.0,Bloomberg Global Aggregate
2022-04-30,P-109,CLT-1003,2235.178,0.00618,0.00775,0.0,Bloomberg Global Aggregate
2022-05-31,P-109,CLT-1003,2236.734,0.0007,0.00445,0.0,Bloomberg Global Aggregate
2022-06-30,P-109,CLT-1003,2205.026,-0.01418,-0.00652,0.0,Bloomberg Global Aggregate
2022-07-31,P-109,CLT-1003,2100.504,-0.0474,-0.03715,0.0,Bloomberg Global Aggregate
2022-08-31,P-109,CLT-1003,2074.693,-0.01229,-0.00085,0.0,Bloomberg Global Aggregate
2022-09-30,P-109,CLT-1003,2083.97,0.00447,0.00155,0.0,Bloomberg Global Aggregate
2022-10-31,P-109,CLT-1003,2062.118,-0.01049,-0.01095,0.0,Bloomberg Global Aggregate
2022-11-30,P-109,CLT-1003,2078.606,0.008,0.01112,0.0,Bloomberg Global Aggregate
2022-12-31,P-109,CLT-1003,2022.662,-0.02691,-0.02466,0.0,Bloomberg Global Aggregate
2023-01-31,P-109,CLT-1003,2011.38,-0.00558,-0.0064,0.0,Bloomberg Global Aggregate
2023-02-28,P-109,CLT-1003,1921.344,-0.04476,-0.04345,0.0,Bloomberg Global Aggregate
2023-03-31,P-109,CLT-1003,1945.238,0.01244,0.02043,0.0,Bloomberg Global Aggregate
2023-04-30,P-109,CLT-1003,1972.218,0.01387,0.00906,0.0,Bloomberg Global Aggregate
2023-05-31,P-109,CLT-1003,1918.896,-0.02704,-0.02839,0.0,Bloomberg Global Aggregate
2023-06-30,P-109,CLT-1003,1863.835,-0.02869,-0.02983,0.0,Bloomberg Global Aggregate
2023-07-31,P-109,CLT-1003,1847.392,-0.00882,-0.01321,-72.45,Bloomberg Global Aggregate
2023-08-31,P-109,CLT-1003,1871.523,0.01306,0.01806,-56.23,Bloomberg Global Aggregate
2023-09-30,P-109,CLT-1003,1879.108,0.00405,-0.00247,0.0,Bloomberg Global Aggregate
2023-10-31,P-109,CLT-1003,1854.485,-0.0131,-0.01193,0.0,Bloomberg Global Aggregate
2023-11-30,P-109,CLT-1003,1834.017,-0.01104,-0.01571,-59.87,Bloomberg Global Aggregate
2023-12-31,P-109,CLT-1003,1810.628,-0.01275,-0.01655,0.0,Bloomberg Global Aggregate
2024-01-31,P-109,CLT-1003,1739.303,-0.03939,-0.03312,0.0,Bloomberg Global Aggregate
2024-02-29,P-109,CLT-1003,1709.726,-0.01701,-0.01949,0.0,Bloomberg Global Aggregate
2024-03-31,P-109,CLT-1003,1683.325,-0.01544,-0.01692,0.0,Bloomberg Global Aggregate
2024-04-30,P-109,CLT-1003,1709.878,0.01577,0.01598,0.0,Bloomberg Global Aggregate
2024-05-31,P-109,CLT-1003,1708.42,-0.00085,6e-05,0.0,Bloomberg Global Aggregate
2024-06-30,P-109,CLT-1003,1685.892,-0.01319,-0.01232,0.0,Bloomberg Global Aggregate
2024-07-31,P-109,CLT-1003,1771.451,0.05075,0.04651,0.0,Bloomberg Global Aggregate
2024-08-31,P-109,CLT-1003,1760.148,-0.00638,-0.00929,0.0,Bloomberg Global Aggregate
2024-09-30,P-109,CLT-1003,1803.915,0.02487,0.02507,0.0,Bloomberg Global Aggregate
2024-10-31,P-109,CLT-1003,1848.534,0.02473,0.03358,-39.61,Bloomberg Global Aggregate
2024-11-30,P-109,CLT-1003,1804.435,-0.02386,-0.02629,0.0,Bloomberg Global Aggregate
2024-12-31,P-109,CLT-1003,1819.397,0.00829,0.00455,-42.31,Bloomberg Global Aggregate
2025-01-31,P-109,CLT-1003,1830.591,0.00615,-0.00654,0.0,Bloomberg Global Aggregate
2025-02-28,P-109,CLT-1003,1826.317,-0.00233,-0.00807,0.0,Bloomberg Global Aggregate
2025-03-31,P-109,CLT-1003,1830.743,0.00242,0.01359,0.0,Bloomberg Global Aggregate
2025-04-30,P-109,CLT-1003,1815.275,-0.00845,-0.00852,0.0,Bloomberg Global Aggregate
2025-05-31,P-109,CLT-1003,1822.134,0.00378,-0.00614,0.0,Bloomberg Global Aggregate
2025-06-30,P-109,CLT-1003,1827.931,0.00318,1e-05,0.0,Bloomberg Global Aggregate
2025-07-31,P-109,CLT-1003,1823.643,-0.00235,-0.00384,0.0,Bloomberg Global Aggregate
2025-08-31,P-109,CLT-1003,1797.906,-0.01411,-0.01885,0.0,Bloomberg Global Aggregate
2025-09-30,P-109,CLT-1003,1823.42,0.01419,0.0181,-94.98,Bloomberg Global Aggregate
2025-10-31,P-109,CLT-1003,1869.341,0.02518,0.02284,0.0,Bloomberg Global Aggregate
2025-11-30,P-109,CLT-1003,1883.955,0.00782,0.00961,0.0,Bloomberg Global Aggregate
2025-12-31,P-109,CLT-1003,1875.695,-0.00438,-0.0039,0.0,Bloomberg Global Aggregate
2026-01-31,P-109,CLT-1003,1864.943,-0.00573,-0.01007,0.0,Bloomberg Global Aggregate
2026-02-28,P-109,CLT-1003,1835.71,-0.01568,-0.01004,0.0,Bloomberg Global Aggregate
2021-01-31,P-110,CLT-1003,501.005,0.02821,0.013,28.25,Crisil Liquid / MMF
2021-02-28,P-110,CLT-1003,500.435,-0.00114,0.00808,0.0,Crisil Liquid / MMF
2021-03-31,P-110,CLT-1003,501.667,0.00246,0.00192,0.0,Crisil Liquid / MMF
2021-04-30,P-110,CLT-1003,492.749,-0.01778,0.0054,0.0,Crisil Liquid / MMF
2021-05-31,P-110,CLT-1003,498.009,0.01067,0.00358,0.0,Crisil Liquid / MMF
